"id","year","hrs1","class","region","racehisp"
1514,2018,20,"Middle","South","White"
1515,2018,46,"Working","South","White"
1517,2018,36,"Working","South","White"
1519,2018,16,"Middle","South","White"
1521,2018,15,"Working","Midwest","White"
1523,2018,20,"Middle","Midwest","White"
1524,2018,50,"Working","Midwest","White"
1528,2018,40,"Middle","Midwest","White"
1529,2018,40,"Working","Midwest","White"
1533,2018,76,"Working","Midwest","Black"
1534,2018,45,"Lower","Midwest","Black"
1535,2018,60,"Lower","Midwest","Hispanic"
1538,2018,30,"Working","Midwest","Black"
1539,2018,30,"Working","Midwest","Black"
1541,2018,50,"Working","Midwest","Black"
1542,2018,40,"Middle","Midwest","Black"
1544,2018,24,"Lower","Midwest","White"
1546,2018,35,"Working","Midwest","White"
1547,2018,43,"Working","Midwest","White"
1548,2018,8,"Middle","Midwest","Other"
1549,2018,55,"Working","Midwest","White"
1552,2018,40,"Working","Midwest","White"
1554,2018,50,"Working","Midwest","White"
1555,2018,40,"Middle","Midwest","White"
1556,2018,12,"Middle","Midwest","White"
1558,2018,25,"Middle","Midwest","White"
1560,2018,24,"Working","Midwest","Black"
1561,2018,40,"Middle","Midwest","Black"
1562,2018,50,"Working","Midwest","White"
1564,2018,36,"Middle","Midwest","White"
1565,2018,46,"Lower","Midwest","Black"
1566,2018,58,"Working","Midwest","Black"
1567,2018,40,"Working","Midwest","Black"
1568,2018,65,"Working","Midwest","White"
1569,2018,15,"Lower","Midwest","White"
1570,2018,15,"Middle","Midwest","Black"
1574,2018,10,"Working","Midwest","Black"
1577,2018,35,"Working","Midwest","Black"
1578,2018,55,"Working","Midwest","Black"
1579,2018,40,"Working","Midwest","White"
1581,2018,50,"Middle","Midwest","White"
1583,2018,70,"Working","Midwest","White"
1584,2018,65,"Upper","Midwest","White"
1585,2018,40,"Middle","Midwest","Black"
1587,2018,27,"Middle","Midwest","Black"
1588,2018,40,"Middle","Midwest","Black"
1591,2018,45,"Middle","Midwest","White"
1599,2018,32,"Lower","Midwest","White"
1600,2018,40,"Working","Midwest","White"
1602,2018,35,"Working","Midwest","White"
1603,2018,48,"Working","Midwest","Black"
1604,2018,40,"Working","Midwest","Black"
1606,2018,32,"Working","Midwest","Black"
1607,2018,60,"Working","Midwest","Hispanic"
1609,2018,45,"Working","Midwest","White"
1610,2018,40,"Working","Midwest","White"
1611,2018,60,"Working","Midwest","Hispanic"
1615,2018,36,"Middle","Midwest","White"
1616,2018,40,"Middle","Midwest","White"
1618,2018,40,"Working","Midwest","White"
1620,2018,50,"Upper","Midwest","White"
1621,2018,1,"Working","Midwest","White"
1622,2018,45,"Middle","Midwest","White"
1623,2018,35,"Middle","Midwest","White"
1628,2018,57,"Working","Midwest","White"
1632,2018,40,"Working","Midwest","White"
1633,2018,20,"Working","Midwest","White"
1634,2018,60,"Working","Midwest","White"
1637,2018,60,"Middle","South","White"
1638,2018,44,"Middle","South","White"
1639,2018,60,"Working","South","White"
1642,2018,40,"Middle","South","White"
1644,2018,54,"Working","South","White"
1649,2018,40,"Middle","South","White"
1651,2018,40,"Working","South","White"
1652,2018,40,"Working","South","White"
1654,2018,38,"Working","South","White"
1655,2018,52,"Middle","South","White"
1657,2018,49,"Working","South","White"
1658,2018,50,"Middle","South","White"
1659,2018,65,"Working","South","White"
1661,2018,35,"Working","South","White"
1662,2018,25,"Working","South","White"
1663,2018,32,"Working","South","White"
1664,2018,40,"Working","South","White"
1665,2018,1,"Lower","South","White"
1667,2018,45,"Working","South","White"
1669,2018,50,"Middle","South","White"
1670,2018,48,"Working","South","Black"
1671,2018,48,"Middle","South","White"
1672,2018,30,"Middle","South","White"
1673,2018,40,"Working","South","White"
1675,2018,16,"Middle","South","White"
1677,2018,16,"Working","Middle Atlantic","White"
1678,2018,46,"Working","Middle Atlantic","White"
1679,2018,37,"Middle","Middle Atlantic","White"
1680,2018,60,"Middle","Middle Atlantic","White"
1681,2018,40,"Middle","Midwest","White"
1682,2018,50,"Working","Midwest","White"
1685,2018,40,"Working","Midwest","White"
1686,2018,40,"Working","Midwest","White"
1687,2018,25,"Working","Midwest","White"
1688,2018,55,"Middle","Midwest","White"
1689,2018,26,"Lower","Midwest","White"
1691,2018,25,"Middle","Midwest","White"
1692,2018,40,"Working","Midwest","White"
1699,2018,55,"Working","Midwest","White"
1702,2018,53,"Middle","Midwest","White"
1704,2018,50,"Working","Midwest","Black"
1706,2018,45,"Middle","Midwest","White"
1707,2018,20,"Middle","Midwest","White"
1708,2018,30,"Working","Midwest","White"
1711,2018,40,"Lower","Midwest","White"
1714,2018,40,"Middle","Midwest","White"
1719,2018,54,"Working","Midwest","Hispanic"
1720,2018,40,"Working","Midwest","White"
1722,2018,40,"Working","Midwest","White"
1723,2018,40,"Middle","Midwest","White"
1724,2018,29,"Working","Midwest","Hispanic"
1725,2018,60,"Lower","Midwest","Other"
1726,2018,40,"Middle","Midwest","White"
1729,2018,43,"Working","Midwest","White"
1730,2018,55,"Working","Midwest","Black"
1731,2018,50,"Working","Midwest","White"
1732,2018,40,"Middle","Midwest","White"
1733,2018,40,"Working","Midwest","White"
1737,2018,42,"Middle","Midwest","White"
1738,2018,40,"Middle","Midwest","White"
1739,2018,60,"Working","Midwest","White"
1742,2018,42,"Working","Midwest","White"
1744,2018,45,"Middle","Midwest","White"
1747,2018,55,"Working","Midwest","Black"
1748,2018,45,"Middle","Midwest","White"
1749,2018,45,"Middle","Midwest","White"
1750,2018,60,"Working","Midwest","White"
1751,2018,37,"Working","Midwest","White"
1752,2018,60,"Middle","Midwest","White"
1754,2018,40,"Working","Midwest","White"
1756,2018,40,"Working","Midwest","White"
1758,2018,45,"Middle","Midwest","White"
1760,2018,45,"Working","Midwest","White"
1761,2018,40,"Middle","Midwest","White"
1763,2018,50,"Middle","Midwest","White"
1765,2018,40,"Working","Midwest","White"
1766,2018,50,"Middle","Midwest","White"
1767,2018,40,"Working","Midwest","Black"
1768,2018,80,"Working","Midwest","White"
1769,2018,70,"Middle","Midwest","White"
1770,2018,44,"Middle","Midwest","White"
1771,2018,48,"Middle","Midwest","White"
1775,2018,40,"Working","Midwest","Hispanic"
1778,2018,37,"Working","Midwest","White"
1781,2018,70,"Middle","Midwest","White"
1782,2018,50,"Working","Midwest","White"
1783,2018,40,"Middle","Midwest","White"
1784,2018,45,"Working","Midwest","White"
1786,2018,40,"Working","Midwest","White"
1787,2018,50,"Middle","Midwest","White"
1788,2018,20,"Middle","Midwest","White"
1789,2018,32,"Middle","Midwest","White"
1790,2018,25,"Middle","Midwest","White"
1791,2018,46,"Working","Midwest","White"
1792,2018,45,"Middle","Midwest","White"
1794,2018,51,"Lower","Midwest","White"
1796,2018,65,"Middle","Midwest","White"
1797,2018,48,"Working","Midwest","White"
1799,2018,40,"Working","Midwest","White"
1800,2018,70,"Working","Midwest","Hispanic"
1801,2018,35,"Working","Midwest","Hispanic"
1803,2018,40,"Working","Midwest","White"
1804,2018,40,"Middle","Midwest","White"
1805,2018,60,"Middle","Midwest","Black"
1806,2018,16,"Middle","Midwest","White"
1807,2018,40,"Working","Midwest","White"
1808,2018,40,"Middle","Midwest","White"
1809,2018,60,"Middle","Midwest","White"
1810,2018,40,"Middle","Midwest","White"
1811,2018,60,"Middle","Midwest","Hispanic"
1814,2018,40,"Working","Midwest","Other"
1817,2018,50,"Working","Midwest","White"
1818,2018,46,"Middle","Midwest","White"
1820,2018,28,"Working","Midwest","Black"
1822,2018,60,"Middle","Midwest","White"
1824,2018,50,"Working","Midwest","White"
1825,2018,35,"Middle","Midwest","White"
1827,2018,50,"Middle","Midwest","White"
1829,2018,60,"Middle","Midwest","White"
1830,2018,50,"Working","Midwest","White"
1832,2018,40,"Working","Midwest","Black"
1833,2018,20,"Working","Midwest","Black"
1835,2018,42,"Working","Midwest","Black"
1836,2018,60,"Working","Midwest","Black"
1837,2018,89,"Working","Midwest","White"
1841,2018,40,"Middle","Midwest","White"
1842,2018,44,"Middle","Midwest","White"
1844,2018,20,"Lower","Midwest","Black"
1846,2018,38,"Lower","Midwest","White"
1848,2018,57,"Working","Midwest","White"
1851,2018,40,"Middle","Midwest","Black"
1852,2018,60,"Working","Midwest","Hispanic"
1853,2018,44,"Middle","Midwest","White"
1859,2018,40,"Working","Midwest","Hispanic"
1860,2018,36,"Working","Midwest","White"
1861,2018,60,"Lower","Midwest","Hispanic"
1863,2018,36,"Working","Midwest","Other"
1864,2018,24,"Middle","Midwest","White"
1868,2018,86,"Middle","Midwest","Hispanic"
1870,2018,40,"Working","Midwest","Hispanic"
1871,2018,89,"Working","Midwest","Hispanic"
1873,2018,42,"Working","Midwest","White"
1874,2018,40,"Working","Midwest","Hispanic"
1879,2018,40,"Middle","Midwest","Black"
1881,2018,48,"Working","Midwest","Black"
1884,2018,40,"Working","Midwest","Hispanic"
1885,2018,60,"Working","Midwest","Hispanic"
1886,2018,36,"Middle","Midwest","White"
1889,2018,55,"Working","Midwest","White"
1890,2018,48,"Working","Midwest","Hispanic"
1891,2018,55,"Middle","Midwest","Hispanic"
1892,2018,89,"Middle","Midwest","Hispanic"
1895,2018,40,"Working","Midwest","Hispanic"
1896,2018,62,"Working","Midwest","White"
1897,2018,54,"Working","Midwest","Hispanic"
1898,2018,38,"Working","Midwest","White"
1899,2018,65,"Working","Midwest","Hispanic"
1900,2018,20,"Working","Midwest","Black"
1901,2018,75,"Working","Midwest","Hispanic"
1904,2018,65,"Working","Midwest","Hispanic"
1905,2018,40,"Middle","Midwest","Hispanic"
1907,2018,70,"Middle","Midwest","White"
1908,2018,34,"Middle","Midwest","White"
1909,2018,50,"Middle","Midwest","White"
1910,2018,40,"Working","Midwest","White"
1911,2018,40,"Middle","Midwest","Hispanic"
1912,2018,20,"Working","West","Hispanic"
1913,2018,30,"Working","West","White"
1914,2018,60,"Middle","West","Hispanic"
1915,2018,60,"Working","West","Hispanic"
1919,2018,40,"Working","West","White"
1920,2018,60,"Working","West","White"
1921,2018,24,"Working","West","Hispanic"
1922,2018,89,"Working","West","Hispanic"
1923,2018,40,"Middle","West","Other"
1925,2018,45,"Working","West","Hispanic"
1926,2018,40,"Working","West","White"
1927,2018,20,"Middle","West","White"
1928,2018,22,"Lower","West","Hispanic"
1929,2018,50,"Working","West","Hispanic"
1930,2018,20,"Working","West","Hispanic"
1931,2018,30,"Middle","West","White"
1933,2018,15,"Middle","West","Hispanic"
1935,2018,6,"Working","West","White"
1936,2018,15,"Middle","West","White"
1937,2018,50,"Middle","West","White"
1938,2018,40,"Middle","West","White"
1941,2018,50,"Middle","West","White"
1945,2018,45,"Middle","West","White"
1946,2018,60,"Middle","West","White"
1948,2018,24,"Lower","West","White"
1950,2018,55,"Middle","West","White"
1952,2018,24,"Working","West","White"
1955,2018,45,"Working","West","Hispanic"
1956,2018,60,"Working","West","White"
1957,2018,50,"Middle","West","White"
1958,2018,56,"Middle","West","Hispanic"
1962,2018,40,"Middle","West","Hispanic"
1963,2018,40,"Working","West","Hispanic"
1964,2018,54,"Working","West","Hispanic"
1965,2018,48,"Working","West","Hispanic"
1966,2018,40,"Working","West","Hispanic"
1969,2018,50,"Lower","West","Hispanic"
1971,2018,54,"Middle","West","White"
1972,2018,40,"Middle","West","White"
1974,2018,44,"Working","West","White"
1975,2018,35,"Working","West","Hispanic"
1978,2018,60,"Working","West","Hispanic"
1979,2018,45,"Middle","West","Hispanic"
1980,2018,40,"Working","West","Hispanic"
1983,2018,70,"Middle","West","Hispanic"
1984,2018,40,"Working","West","Hispanic"
1986,2018,40,"Working","West","Hispanic"
1987,2018,16,"Working","West","Hispanic"
1991,2018,18,"Working","West","Hispanic"
2002,2018,34,"Middle","West","White"
2003,2018,45,"Middle","West","White"
2004,2018,40,"Middle","West","Hispanic"
2007,2018,20,"Lower","West","Hispanic"
2008,2018,50,"Middle","West","White"
2013,2018,40,"Working","West","White"
2016,2018,32,"Working","West","White"
2019,2018,1,"Middle","West","White"
2020,2018,48,"Middle","West","White"
2024,2018,60,"Working","West","White"
2025,2018,80,"Upper","West","White"
2027,2018,45,"Working","West","White"
2028,2018,84,"Upper","West","White"
2029,2018,43,"Working","West","White"
2031,2018,20,"Working","West","White"
2032,2018,40,"Middle","West","White"
2034,2018,40,"Working","West","White"
2035,2018,30,"Working","West","Other"
2036,2018,40,"Working","West","White"
2037,2018,40,"Working","West","White"
2038,2018,35,"Working","West","White"
2040,2018,50,"Middle","West","Other"
2041,2018,64,"Middle","West","White"
2042,2018,40,"Upper","West","White"
2043,2018,43,"Working","West","Other"
2044,2018,40,"Middle","West","Hispanic"
2049,2018,24,"Working","West","Hispanic"
2050,2018,65,"Middle","West","White"
2051,2018,46,"Working","West","White"
2055,2018,30,"Lower","West","White"
2056,2018,50,"Working","West","White"
2062,2018,40,"Working","West","Hispanic"
2063,2018,60,"Working","West","Hispanic"
2064,2018,3,"Working","West","White"
2066,2018,20,"Working","West","Hispanic"
2068,2018,40,"Working","West","Hispanic"
2069,2018,40,"Middle","West","White"
2074,2018,50,"Working","West","Hispanic"
2075,2018,32,"Working","West","Hispanic"
2077,2018,48,"Working","West","White"
2078,2018,35,"Working","West","White"
2080,2018,89,"Lower","West","Black"
2081,2018,13,"Working","West","White"
2082,2018,21,"Middle","West","White"
2083,2018,40,"Middle","West","White"
2085,2018,38,"Middle","West","White"
2087,2018,40,"Working","Midwest","White"
2092,2018,45,"Middle","Midwest","White"
2093,2018,65,"Middle","Midwest","White"
2094,2018,40,"Working","Midwest","White"
2095,2018,5,"Working","Midwest","White"
2098,2018,56,"Working","Midwest","Hispanic"
2099,2018,60,"Working","Midwest","White"
2100,2018,40,"Middle","Midwest","White"
2101,2018,45,"Middle","Midwest","White"
2102,2018,45,"Middle","Midwest","White"
2103,2018,48,"Working","Midwest","White"
2105,2018,40,"Middle","Midwest","Other"
2106,2018,40,"Working","Midwest","White"
2107,2018,40,"Middle","Midwest","White"
2109,2018,40,"Middle","Midwest","White"
2110,2018,30,"Working","Midwest","White"
2111,2018,45,"Working","Midwest","White"
2112,2018,35,"Lower","Midwest","White"
2122,2018,40,"Working","Midwest","White"
2124,2018,40,"Working","Midwest","White"
2126,2018,40,"Working","Midwest","White"
2128,2018,40,"Middle","Midwest","White"
2129,2018,40,"Working","Midwest","Hispanic"
2130,2018,60,"Working","Midwest","Hispanic"
2133,2018,50,"Working","Midwest","White"
2134,2018,45,"Middle","Midwest","White"
2135,2018,30,"Working","Midwest","White"
2137,2018,35,"Working","Midwest","White"
2138,2018,6,"Upper","Midwest","White"
2139,2018,40,"Lower","Midwest","White"
2140,2018,22,"Lower","Midwest","White"
2145,2018,60,"Working","Midwest","White"
2153,2018,40,"Working","Midwest","White"
2154,2018,13,"Middle","Midwest","White"
2155,2018,37,"Middle","Midwest","Black"
2156,2018,40,"Middle","Midwest","White"
2157,2018,70,"Middle","Midwest","White"
2159,2018,65,"Working","Midwest","Black"
2160,2018,80,"Working","Midwest","White"
2161,2018,70,"Working","Midwest","White"
2162,2018,50,"Middle","Midwest","White"
2163,2018,30,"Middle","Midwest","White"
2165,2018,65,"Working","Midwest","White"
2166,2018,45,"Working","Midwest","Hispanic"
2167,2018,64,"Working","Midwest","Black"
2168,2018,34,"Working","Midwest","Black"
2169,2018,40,"Middle","Midwest","Other"
2172,2018,50,"Working","Midwest","White"
2173,2018,40,"Working","Midwest","White"
2174,2018,45,"Working","Midwest","White"
2175,2018,40,"Working","Midwest","Other"
2176,2018,47,"Working","Midwest","White"
2178,2018,24,"Middle","Midwest","White"
2181,2018,30,"Working","Midwest","White"
2183,2018,50,"Middle","Midwest","White"
2185,2018,36,"Working","Midwest","White"
2187,2018,40,"Working","Midwest","White"
2188,2018,60,"Middle","Midwest","White"
2189,2018,60,"Working","Midwest","White"
2190,2018,30,"Middle","Midwest","White"
2191,2018,1,"Working","Midwest","White"
2192,2018,40,"Middle","Midwest","White"
2193,2018,40,"Lower","Midwest","Hispanic"
2195,2018,16,"Middle","Midwest","Other"
2197,2018,55,"Middle","Midwest","White"
2199,2018,40,"Middle","Midwest","White"
2201,2018,38,"Working","Midwest","White"
2202,2018,40,"Working","Midwest","White"
2204,2018,25,"Working","Midwest","White"
2205,2018,40,"Working","Midwest","White"
2206,2018,50,"Middle","Midwest","White"
2207,2018,50,"Working","Midwest","White"
2208,2018,8,"Lower","Midwest","White"
2209,2018,36,"Middle","Midwest","White"
